Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Seat,Altea,2006,8 000 PLN,222 000 km,Benzyna+LPG,Manualna,Minivan,1 595 cm3,102 KM,5,Srebrny
Seat,Leon,2016,50 900 PLN,159 870 km,Diesel,Manualna,Kompakt,1 968 cm3,150 KM,5,Szary
Seat,Toledo,2002,5 000 PLN,130 000 km,Benzyna,Manualna,Sedan,1 595 cm3,100 KM,4,Niebieski
Seat,Ibiza,2011,19 900 PLN,155 148 km,Benzyna,Manualna,Auta małe,1 197 cm3,105 KM,5,Srebrny
Seat,Leon,2018,54 000 PLN,164 000 km,Diesel,Manualna,Kombi,1 598 cm3,116 KM,5,Srebrny
Seat,Tarraco,2022,148 000 PLN,13 500 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Granatowy
Seat,Altea,2011,15 000 PLN,323 056 km,Diesel,Automatyczna,Minivan,1 968 cm3,140 KM,5,Szary
Seat,Ibiza,2013,17 500 PLN,174 000 km,Diesel,Manualna,Auta małe,1 199 cm3,75 KM,5,Czarny
Seat,Ibiza,2007,9 600 PLN,205 700 km,Benzyna,Manualna,Auta małe,1 198 cm3,70 KM,5,Czarny
Seat,Arona,2022,70 900 PLN,41 297 km,Benzyna,Manualna,SUV,999 cm3,110 KM,5,Srebrny
Seat,Leon,2009,19 200 PLN,235 600 km,Benzyna+LPG,Manualna,Kompakt,1 595 cm3,102 KM,5,Biały
Seat,Ibiza,2011,16 900 PLN,174 000 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,60 KM,3,Czarny
Seat,Altea,2010,14 900 PLN,212 000 km,Diesel,Manualna,Minivan,1 598 cm3,105 KM,5,Szary
Seat,Tarraco,2019,99 900 PLN,83 944 km,Benzyna,Manualna,SUV,1 498 cm3,149 KM,5,Beżowy
Seat,Leon,2007,15 500 PLN,201 160 km,Benzyna,Manualna,Kompakt,1 595 cm3,102 KM,5,Czarny
Seat,Leon,2021,89 900 PLN,75 262 km,Benzyna,Manualna,Kompakt,1 498 cm3,130 KM,5,Biały
Seat,Arona,2018,62 500 PLN,71 000 km,Diesel,Manualna,SUV,1 598 cm3,115 KM,5,Szary
Seat,Leon,2007,16 000 PLN,326 000 km,Diesel,Manualna,Kompakt,1 968 cm3,170 KM,5,Czerwony
Seat,Leon,2007,16 000 PLN,326 000 km,Diesel,Manualna,Kompakt,1 968 cm3,170 KM,5,Czerwony
Seat,Ibiza,2008,9 900 PLN,198 000 km,Benzyna,Manualna,Auta miejskie,1 598 cm3,105 KM,3,Czarny
Seat,Ibiza,2011,17 500 PLN,182 177 km,Diesel,Manualna,Auta małe,1 199 cm3,75 KM,3,Biały
Seat,Leon,2007,13 900 PLN,232 000 km,Benzyna,Manualna,Kompakt,1 595 cm3,102 KM,5,Inny kolor
Seat,Ibiza,2012,11 900 PLN,164 000 km,Diesel,Manualna,Kompakt,1 968 cm3,143 KM,5,Czarny
Seat,Leon,2007,12 000 PLN,239 000 km,Diesel,Manualna,Kompakt,1 896 cm3,105 KM,5,Czarny
Seat,Leon,2019,50 900 PLN,88 300 km,Diesel,Manualna,Kombi,1 598 cm3,115 KM,5,Czerwony
Seat,Ibiza,2011,13 900 PLN,159 000 km,Diesel,Manualna,Kompakt,1 199 cm3,75 KM,5,Biały
Seat,Ibiza,2017,28 000 PLN,84 000 km,Benzyna,Manualna,Auta małe,999 cm3,75 KM,5,Czarny
Seat,Ateca,2019,94 999 PLN,122 000 km,Benzyna,Automatyczna,SUV,1 984 cm3,190 KM,5,Biały
Seat,Ibiza,2011,16 900 PLN,169 000 km,Benzyna+LPG,Manualna,Kombi,1 390 cm3,85 KM,5,Czarny
Seat,Leon,2015,35 000 PLN,200 000 km,Diesel,Manualna,Kombi,1 598 cm3,110 KM,5,Biały
Seat,Ibiza,2011,17 500 PLN,180 000 km,Benzyna,Manualna,Kompakt,1 390 cm3,86 KM,5,Brązowy
Seat,Ibiza,2009,18 500 PLN,224 000 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,86 KM,5,Czarny
Seat,Altea XL,2013,21 900 PLN,284 596 km,Diesel,Manualna,Minivan,1 598 cm3,105 KM,5,Inny kolor
Seat,Leon,2018,28 900 PLN,212 000 km,Benzyna,Manualna,Kombi,1 197 cm3,86 KM,5,Srebrny
Seat,Leon,2011,19 800 PLN,200 100 km,Diesel,Manualna,Auta miejskie,1 598 cm3,105 KM,5,Czarny
Seat,Ibiza,2011,19 900 PLN,152 000 km,Benzyna,Manualna,Kompakt,1 390 cm3,85 KM,5,Czarny
Seat,Leon,2018,39 500 PLN,112 000 km,Benzyna,Manualna,Auta małe,1 197 cm3,86 KM,5,Granatowy
Seat,Ibiza,2014,21 000 PLN,192 000 km,Benzyna,Manualna,Kompakt,1 197 cm3,105 KM,5,Szary
Seat,Alhambra,2011,42 900 PLN,230 000 km,Diesel,Manualna,Minivan,1 968 cm3,140 KM,5,Czarny
Seat,Leon,2011,27 500 PLN,273 786 km,Diesel,Manualna,Kompakt,1 968 cm3,170 KM,5,Biały
Seat,Mii,2014,17 500 PLN,157 000 km,Benzyna,Manualna,Auta miejskie,999 cm3,60 KM,3,Czarny
Seat,Alhambra,2016,49 900 PLN,226 000 km,Diesel,Manualna,Minivan,1 968 cm3,150 KM,5,Czarny
Seat,Ibiza,2014,29 800 PLN,130 000 km,Benzyna,Manualna,Kompakt,1 390 cm3,85 KM,5,Niebieski
Seat,Leon,2011,35 500 PLN,125 000 km,Benzyna,Manualna,Kompakt,1 984 cm3,211 KM,5,Niebieski
Seat,Ibiza,2018,41 700 PLN,107 000 km,Diesel,Manualna,Kompakt,1 598 cm3,80 KM,5,Szary
Seat,Altea,2004,8 500 PLN,321 370 km,Diesel,Manualna,Minivan,1 968 cm3,140 KM,5,Czarny
Seat,Ibiza,2013,23 500 PLN,142 000 km,Benzyna,Manualna,Auta miejskie,1 197 cm3,105 KM,3,Biały
Seat,Leon,2024,119 000 PLN,5 335 km,Benzyna,Manualna,Kombi,1 498 cm3,130 KM,5,Szary
Seat,Leon,2004,11 500 PLN,204 000 km,Benzyna,Manualna,Kompakt,1 598 cm3,105 KM,5,Srebrny
Seat,Ibiza,2024,81 000 PLN,1 km,Benzyna,Manualna,Kompakt,999 cm3,95 KM,5,Biały
Seat,Ibiza,2024,93 000 PLN,1 km,Benzyna,Automatyczna,Kompakt,999 cm3,110 KM,5,Biały
Seat,Leon,2014,43 990 PLN,130 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,150 KM,5,Szary
Seat,Leon,2003,9 700 PLN,280 000 km,Diesel,Manualna,Kompakt,1 896 cm3,130 KM,5,Srebrny
Seat,Ibiza,2011,9 000 PLN,265 548 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,70 KM,5,Szary
Seat,Ibiza,2015,28 900 PLN,90 000 km,Benzyna,Manualna,Auta miejskie,1 198 cm3,60 KM,5,Czarny
Seat,Leon,2020,124 900 PLN,77 700 km,Benzyna,Automatyczna,Kombi,1 984 cm3,300 KM,5,Szary
Seat,Leon,2014,39 900 PLN,155 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,122 KM,5,Czerwony
Seat,Ibiza,2011,22 900 PLN,217 000 km,Benzyna,Automatyczna,Kompakt,1 197 cm3,105 KM,5,Szary
Seat,Leon,2009,28 000 PLN,146 003 km,Benzyna,Manualna,Kompakt,1 984 cm3,211 KM,5,Biały
Seat,Ibiza,2009,10 500 PLN,234 400 km,Benzyna,Manualna,Auta małe,1 390 cm3,85 KM,5,Zielony
Seat,Leon,2017,59 900 PLN,69 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,125 KM,5,Inny kolor
Seat,Toledo,2001,6 900 PLN,304 000 km,Benzyna+LPG,Manualna,Sedan,1 781 cm3,125 KM,4,Niebieski
Seat,Ibiza,2013,22 900 PLN,136 000 km,Benzyna,Manualna,Kompakt,1 197 cm3,105 KM,5,Czarny
Seat,Leon,2015,45 900 PLN,194 000 km,Diesel,Manualna,Kombi,1 968 cm3,184 KM,5,Czarny
Seat,Leon,2006,15 900 PLN,296 000 km,Benzyna,Manualna,Kompakt,1 595 cm3,102 KM,5,Czarny
Seat,Ibiza,2011,16 900 PLN,189 300 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,86 KM,3,Czarny
Seat,Tarraco,2023,149 900 PLN,27 683 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Seat,Exeo,2009,16 900 PLN,235 600 km,Benzyna,Manualna,Sedan,1 595 cm3,102 KM,4,Czarny
Seat,Leon,2005,10 500 PLN,297 046 km,Diesel,Manualna,Kompakt,1 896 cm3,105 KM,5,Czarny
Seat,Ibiza,2015,22 900 PLN,142 000 km,Benzyna,Manualna,Kombi,1 198 cm3,70 KM,5,Inny kolor
Seat,Tarraco,2019,85 900 PLN,337 000 km,Diesel,Automatyczna,SUV,1 968 cm3,190 KM,5,Zielony
Seat,Leon,2014,35 900 PLN,105 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,122 KM,5,Niebieski
Seat,Leon,2008,28 900 PLN,200 000 km,Benzyna,Manualna,Kompakt,1 984 cm3,240 KM,5,Czerwony
Seat,Arona,2018,29 500 PLN,64 000 km,Benzyna,Manualna,SUV,999 cm3,115 KM,5,Szary
Seat,Leon,2015,50 900 PLN,135 404 km,Benzyna,Manualna,Kombi,1 395 cm3,125 KM,5,Biały
Seat,Ateca,2018,72 000 PLN,165 000 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Beżowy
Seat,Leon,2019,79 900 PLN,112 000 km,Benzyna,Automatyczna,Kombi,1 984 cm3,190 KM,5,Czarny
Seat,Ibiza,2006,8 900 PLN,174 000 km,Benzyna,Manualna,Kompakt,1 390 cm3,75 KM,5,Granatowy
Seat,Leon,2007,12 000 PLN,257 000 km,Benzyna,Manualna,Auta małe,1 595 cm3,102 KM,5,Szary
Seat,Alhambra,2011,62 800 PLN,231 000 km,Diesel,Automatyczna,Minivan,1 968 cm3,170 KM,5,Srebrny
Seat,Leon,2015,46 900 PLN,163 000 km,Benzyna,Manualna,Kombi,1 395 cm3,140 KM,5,Szary
Seat,Leon,2008,19 000 PLN,203 700 km,Diesel,Manualna,Auta miejskie,1 896 cm3,105 KM,5,Srebrny
Seat,Ibiza,2006,10 000 PLN,133 423 km,Benzyna,Manualna,Kompakt,1 390 cm3,75 KM,5,Błękitny
Seat,Leon,2018,59 999 PLN,179 000 km,Diesel,Automatyczna,Kompakt,1 968 cm3,150 KM,5,Srebrny
Seat,Exeo,2012,29 000 PLN,269 000 km,Benzyna,Manualna,Kombi,1 984 cm3,211 KM,5,Biały
Seat,Leon,2015,69 800 PLN,232 200 km,Benzyna,Automatyczna,Kombi,1 984 cm3,280 KM,5,Czarny
Seat,Leon,2019,66 500 PLN,102 000 km,Benzyna,Manualna,Auta miejskie,1 498 cm3,150 KM,5,Szary
Seat,Exeo,2010,23 900 PLN,108 000 km,Benzyna,Manualna,Kombi,1 798 cm3,120 KM,5,Czerwony
Seat,Ibiza,2013,21 000 PLN,166 000 km,Benzyna,Manualna,Auta małe,1 197 cm3,105 KM,5,Czarny
Seat,Ateca,2017,60 500 PLN,217 000 km,Benzyna,Manualna,SUV,1 395 cm3,150 KM,5,Szary
Seat,Altea XL,2007,13 500 PLN,255 228 km,Diesel,Manualna,Minivan,1 896 cm3,105 KM,5,Czarny
Seat,Altea XL,2010,23 999 PLN,249 000 km,Diesel,Automatyczna,Minivan,1 968 cm3,140 KM,5,Inny kolor
Seat,Ateca,2019,99 900 PLN,46 616 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Seat,Altea XL,2007,14 500 PLN,248 239 km,Benzyna,Manualna,Minivan,1 595 cm3,102 KM,5,Czarny
Seat,Leon,2016,35 800 PLN,200 000 km,Benzyna,Manualna,Kompakt,1 197 cm3,110 KM,5,Biały
Seat,Ibiza,2006,18 900 PLN,293 000 km,Diesel,Manualna,Kompakt,1 896 cm3,130 KM,5,Czarny
Seat,Altea XL,2007,14 250 PLN,244 000 km,Diesel,Manualna,Minivan,1 896 cm3,105 KM,5,Czarny
Seat,Leon,2015,39 900 PLN,113 000 km,Benzyna,Automatyczna,Kompakt,1 197 cm3,105 KM,5,Czerwony
Seat,Leon,2022,77 900 PLN,90 250 km,Benzyna,Automatyczna,Kombi,999 cm3,110 KM,5,Szary
Seat,Arona,2024,93 200 PLN,5 km,Benzyna,Manualna,SUV,999 cm3,115 KM,5,Szary
Seat,Exeo,2011,19 900 PLN,208 500 km,Diesel,Manualna,Kombi,1 968 cm3,143 KM,5,Szary
Seat,Arona,2019,53 900 PLN,96 240 km,Benzyna,Manualna,SUV,999 cm3,95 KM,5,Czarny
Seat,Leon,2022,78 500 PLN,57 128 km,Benzyna,Automatyczna,Kompakt,999 cm3,110 KM,5,Biały
Seat,Ibiza,2010,23 500 PLN,163 868 km,Diesel,Manualna,Kompakt,1 968 cm3,143 KM,3,Szary
Seat,Ibiza,2014,16 000 PLN,183 400 km,Diesel,Manualna,Auta małe,1 199 cm3,75 KM,5,Inny kolor
Seat,Leon,2008,14 500 PLN,163 000 km,Benzyna,Manualna,Kompakt,1 595 cm3,102 KM,5,Czarny
Seat,Leon,2014,34 900 PLN,171 300 km,Benzyna,Manualna,Kompakt,1 197 cm3,105 KM,5,Brązowy
Seat,Leon,2007,10 000 PLN,273 000 km,Diesel,Manualna,Auta małe,1 896 cm3,105 KM,5,Czarny
Seat,Ibiza,2004,5 000 PLN,225 000 km,Benzyna,Manualna,Auta małe,1 390 cm3,75 KM,5,Niebieski
Seat,Ibiza,2006,6 900 PLN,241 695 km,Benzyna,Manualna,Auta miejskie,1 390 cm3,86 KM,3,Czarny
Seat,Arona,2020,54 989,99 200 km,Benzyna+CNG,Manualna,SUV,999 cm3,95 KM,5,Biały
Seat,Ateca,2019,77 700 PLN,136 000 km,Benzyna,Manualna,SUV,1 498 cm3,150 KM,5,Srebrny
Seat,Leon,2014,24 900 PLN,330 000 km,Benzyna,Manualna,Kompakt,1 395 cm3,125 KM,5,Czarny
Seat,Leon,2006,15 900 PLN,177 900 km,Benzyna,Manualna,Kompakt,1 595 cm3,102 KM,5,Czarny
Seat,Ateca,2021,118 900 PLN,61 836 km,Benzyna,Automatyczna,SUV,1 984 cm3,190 KM,5,Biały
Seat,Leon,2021,83 900 PLN,116 231 km,Diesel,Manualna,Kompakt,1 968 cm3,114 KM,5,Czerwony
Seat,Ateca,2023,119 900 PLN,26 519 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Biały
Seat,Ateca,2024,145 370 PLN,7 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Szary
Seat,Leon,2006,24 786 PLN,144 000 km,Benzyna,Manualna,Kompakt,1 984 cm3,200 KM,5,Czarny
Seat,Arona,2023,89 900 PLN,1 872 km,Benzyna,Manualna,SUV,999 cm3,110 KM,5,Biały
