Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Land,Rover Range Rover Sport,2014,98 900 PLN,188 600 km,Diesel,Automatyczna,SUV,2 993 cm3,258 KM,5,Szary
Land,Rover Range Rover Sport,2011,58 900 PLN,229 800 km,Diesel,Automatyczna,SUV,2 993 cm3,245 KM,5,Biały
Land,Rover Range Rover,2023,784 900 PLN,19 000 km,Diesel,Automatyczna,SUV,2 998 cm3,350 KM,5,Czarny
Land,Rover Range Rover,2021,319 000 PLN,35 000 km,Benzyna,Automatyczna,SUV,2 996 cm3,400 KM,5,Czarny
Land,Rover Range Rover Sport,2020,87 430 EUR,77 300 km,Benzyna,Automatyczna,SUV,5 000 cm3,575 KM,5,Zielony
Land,Rover Range Rover Velar,2018,162 000 PLN,127 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,250 KM,5,Szary
Land,Rover Range Rover Evoque,2016,86 999 PLN,169 500 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Range Rover Velar,2023,349 999 PLN,26 500 km,Hybryda Plug-in,Automatyczna,SUV,1 997 cm3,300 KM,5,Srebrny
Land,Rover Range Rover,2015,149 000 PLN,194 000 km,Benzyna,Automatyczna,SUV,5 000 cm3,510 KM,5,Szary
Land,Rover Range Rover Evoque,2017,74 900 PLN,136 000 km,Diesel,Manualna,SUV,1 999 cm3,150 KM,5,Czarny
Land,Rover Discovery,2002,43 000 PLN,308 000 km,Diesel,Automatyczna,SUV,2 495 cm3,138 KM,5,Srebrny
Land,Rover Range Rover Evoque,2017,68 990 PLN,180 000 km,Diesel,Manualna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Range Rover Evoque,2016,74 000 PLN,190 900 km,Diesel,Manualna,SUV,1 999 cm3,150 KM,5,Biały
Land,Rover Discovery Sport,2021,210 000 PLN,37 800 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Czarny
Land,Rover Range Rover Sport,2017,155 000 PLN,148 000 km,Diesel,Automatyczna,SUV,1 999 cm3,241 KM,5,Brązowy
Land,Rover Range Rover Sport,2016,149 000 PLN,104 040 km,Benzyna,Automatyczna,SUV,2 995 cm3,380 KM,5,Czarny
Land,Rover Discovery,2010,72 000 PLN,260 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Biały
Land,Rover Range Rover Evoque,2016,74 990 PLN,198 000 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Brązowy
Land,Rover Range Rover Evoque,2017,79 000 PLN,109 703 km,Diesel,Automatyczna,SUV,1 999 cm3,180 KM,5,Biały
Land,Rover Freelander,2009,22 900 PLN,204 225 km,Diesel,Manualna,SUV,2 179 cm3,150 KM,5,Szary
Land,Rover Range Rover,2016,220 000 PLN,167 000 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Niebieski
Land,Rover Range Rover Sport,2015,128 999 PLN,218 000 km,Diesel,Automatyczna,SUV,4 367 cm3,340 KM,5,Czarny
Land,Rover Range Rover Evoque,2011,58 000 PLN,209 000 km,Diesel,Automatyczna,SUV,2 179 cm3,150 KM,5,Biały
Land,Rover Range Rover Velar,2019,139 900 PLN,109 850 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Szary
Land,Rover Discovery,2012,64 500 PLN,219 500 km,Diesel,Automatyczna,SUV,2 993 cm3,210 KM,5,Biały
Land,Rover Range Rover,2014,151 999 PLN,192 000 km,Diesel,Automatyczna,SUV,2 993 cm3,258 KM,5,Czarny
Land,Rover Discovery Sport,2022,189 000 PLN,17 355 km,Benzyna,Automatyczna,SUV,1 997 cm3,200 KM,5,Czarny
Land,Rover Range Rover Sport,2013,67 400 PLN,200 500 km,Benzyna,Automatyczna,SUV,4 999 cm3,510 KM,5,Biały
Land,Rover Discovery,2019,239 000 PLN,83 400 km,Diesel,Automatyczna,SUV,1 999 cm3,240 KM,5,Czarny
Land,Rover Range Rover Sport,2023,434 900 PLN,11 186 km,Diesel,Automatyczna,Kombi,2 997 cm3,249 KM,5,Zielony
Land,Rover Range Rover Velar,2023,278 000 PLN,19 897 km,Benzyna,Automatyczna,SUV,1 997 cm3,250 KM,5,Niebieski
Land,Rover Discovery Sport,2023,269 000 PLN,26 000 km,Diesel,Automatyczna,SUV,1 997 cm3,204 KM,5,Brązowy
Land,Rover Discovery,2014,114 900 PLN,139 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Czerwony
Land,Rover Discovery,2018,170 000 PLN,75 000 km,Benzyna,Automatyczna,SUV,2 995 cm3,340 KM,5,Biały
Land,Rover Range Rover Sport,2021,495 000 PLN,41 800 km,Benzyna,Automatyczna,SUV,5 000 cm3,525 KM,5,Inny kolor
Land,Rover Range Rover Evoque,2015,79 999 PLN,170 000 km,Benzyna,Automatyczna,SUV,1 999 cm3,240 KM,5,Biały
Land,Rover Range Rover Evoque,2013,88 000 PLN,156 500 km,Benzyna+LPG,Automatyczna,Coupe,1 999 cm3,240 KM,3,Biały
Land,Rover Range Rover Evoque,2017,83 600 PLN,83 670 km,Diesel,Automatyczna,SUV,1 999 cm3,150 KM,5,Biały
