Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Volvo,XC 90,2023,334 900 PLN,31 900 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Biały
Volvo,XC 40,2023,165 900 PLN,17 400 km,Benzyna,Automatyczna,SUV,1 969 cm3,163 KM,5,Szary
Volvo,S60,2022,178 900 PLN,47 402 km,Benzyna,Automatyczna,Sedan,1 969 cm3,250 KM,4,Czerwony
Volvo,XC 40,2023,209 900 PLN,14 200 km,Elektryczny,Automatyczna,SUV,,408 KM,5,Czarny
Volvo,XC 40,2020,108 900 PLN,70 500 km,Benzyna,Manualna,SUV,1 477 cm3,163 KM,5,Czarny
Volvo,XC 90,2024,389 900 PLN,15 000 km,Hybryda Plug-in,Automatyczna,SUV,1 969 cm3,310 KM,5,Czarny
Volvo,V60,2015,60 900 PLN,248 000 km,Diesel,Automatyczna,Kombi,2 400 cm3,215 KM,5,Czarny
Volvo,XC 90,2024,349 900 PLN,7 500 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Biały
Volvo,C40,2023,279 900 PLN,24 675 km,Elektryczny,Automatyczna,SUV,,408 KM,5,Czerwony
Volvo,C40,2023,198 900 PLN,13 460 km,Elektryczny,Automatyczna,Kompakt,,408 KM,5,Czarny
Volvo,XC 60,2019,199 900 PLN,31 400 km,Hybryda Plug-in,Automatyczna,SUV,1 969 cm3,303 KM,5,Srebrny
Volvo,XC 40,2021,149 900 PLN,91 000 km,Hybryda Plug-in,Automatyczna,SUV,1 477 cm3,180 KM,5,Srebrny
Volvo,S90,2020,189 900 PLN,75 000 km,Hybryda Plug-in,Automatyczna,Sedan,1 969 cm3,303 KM,4,Srebrny
Volvo,XC 60,2024,314 900 PLN,15 000 km,Hybryda Plug-in,Automatyczna,SUV,1 969 cm3,455 KM,5,Biały
Volvo,XC 60,2022,203 900 PLN,34 000 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Biały
Volvo,S60,2023,189 900 PLN,19 826 km,Benzyna,Automatyczna,Sedan,1 969 cm3,197 KM,4,Szary
Volvo,XC 40,2024,194 900 PLN,12 800 km,Benzyna,Automatyczna,SUV,1 969 cm3,163 KM,5,Czarny
Volvo,XC 40,2023,159 900 PLN,16 750 km,Benzyna,Automatyczna,SUV,1 969 cm3,163 KM,5,Czarny
Volvo,XC 60,2020,179 900 PLN,24 700 km,Diesel,Automatyczna,SUV,1 969 cm3,235 KM,5,Niebieski
Volvo,XC 60,2016,87 500 PLN,143 000 km,Diesel,Automatyczna,SUV,2 400 cm3,220 KM,5,Beżowy
Volvo,V50,2006,11 900 PLN,300 000 km,Diesel,Manualna,Kombi,1 998 cm3,136 KM,5,Srebrny
Volvo,V60,2016,43 900 PLN,207 300 km,Diesel,Automatyczna,Kombi,1 969 cm3,120 KM,5,Czarny
Volvo,S60,2010,34 000 PLN,302 000 km,Diesel,Manualna,Sedan,1 984 cm3,163 KM,4,Czarny
Volvo,V50,2007,13 900 PLN,255 300 km,Benzyna,Manualna,Kombi,1 798 cm3,125 KM,5,Czarny
Volvo,S60,2023,189 900 PLN,7 700 km,Benzyna,Automatyczna,Sedan,1 969 cm3,250 KM,4,Szary
Volvo,XC 90,2020,172 500 PLN,28 000 km,Hybryda Plug-in,Automatyczna,SUV,1 969 cm3,303 KM,5,Szary
Volvo,V60,2017,64 000 PLN,190 000 km,Diesel,Automatyczna,Kombi,1 969 cm3,190 KM,5,Biały
Volvo,S60,2015,45 000 PLN,259 014 km,Benzyna,Automatyczna,Sedan,1 969 cm3,245 KM,4,Srebrny
Volvo,EX30,2024,247 600 PLN,5 km,Elektryczny,Automatyczna,SUV,,428 KM,5,Biały
Volvo,XC 40,2022,93 600 PLN,34 000 km,Elektryczny,Automatyczna,SUV,,231 KM,5,Inny kolor
Volvo,XC 60,2020,154 500 PLN,26 700 km,Benzyna,Automatyczna,SUV,1 969 cm3,250 KM,5,Biały
Volvo,V60,2019,89 900 PLN,145 000 km,Diesel,Automatyczna,Kombi,1 969 cm3,190 KM,5,Szary
Volvo,XC 60,2009,33 000 PLN,321 567 km,Diesel,Automatyczna,SUV,2 400 cm3,163 KM,5,Srebrny
Volvo,V60,2013,41 800 PLN,191 000 km,Diesel,Manualna,Kombi,1 969 cm3,150 KM,5,Szary
