Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Dacia,Duster,2023,79 999 PLN,34 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,90 KM,5,Pomarańczowy
Dacia,Sandero Stepway,2020,32 800 PLN,91 000 km,Diesel,Manualna,Kompakt,1 461 cm3,95 KM,5,Szary
Dacia,Sandero,2019,28 000 PLN,75 000 km,Benzyna,Manualna,Auta małe,998 cm3,73 KM,5,Granatowy
Dacia,Sandero,2024,69 200 PLN,10 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,90 KM,5,Szary
Dacia,Dokker,2019,37 900 PLN,148 000 km,Benzyna,Manualna,Minivan,1 333 cm3,102 KM,5,Biały
Dacia,Dokker,2015,25 900 PLN,94 000 km,Benzyna,Manualna,Kombi,1 197 cm3,115 KM,5,Szary
Dacia,Jogger,2022,78 500 PLN,59 900 km,Benzyna,Manualna,Kombi,999 cm3,110 KM,5,Brązowy
Dacia,Duster,2016,34 000 PLN,233 841 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Szary
Dacia,Lodgy,2019,43 900 PLN,119 000 km,Benzyna+LPG,Manualna,Minivan,1 598 cm3,102 KM,5,Czarny
Dacia,Sandero Stepway,2021,49 900 PLN,65 000 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,100 KM,5,Biały
Dacia,Sandero,2018,32 800 PLN,101 980 km,Benzyna,Manualna,Auta miejskie,898 cm3,90 KM,5,Brązowy
Dacia,Sandero Stepway,2016,31 000 PLN,71 000 km,Benzyna,Manualna,Auta miejskie,898 cm3,90 KM,5,Czarny
Dacia,Logan,2014,21 000 PLN,160 512 km,Benzyna+LPG,Manualna,Kombi,1 149 cm3,75 KM,5,Biały
Dacia,Duster,2017,32 900 PLN,175 200 km,Diesel,Manualna,SUV,1 461 cm3,109 KM,5,Szary
Dacia,Duster,2014,30 900 PLN,176 000 km,Benzyna,Manualna,SUV,1 197 cm3,125 KM,5,Zielony
Dacia,Sandero Stepway,2017,35 850 PLN,140 000 km,Benzyna,Manualna,SUV,898 cm3,90 KM,5,Biały
Dacia,Sandero Stepway,2010,18 999 PLN,146 000 km,Benzyna,Manualna,SUV,1 598 cm3,87 KM,5,Bordowy
Dacia,Sandero,2020,13 600 PLN,50 336 km,Benzyna,Manualna,Auta miejskie,898 cm3,90 KM,5,Srebrny
Dacia,Sandero Stepway,2017,32 900 PLN,16 000 km,Benzyna,Manualna,Sedan,898 cm3,90 KM,5,Błękitny
Dacia,Sandero Stepway,2021,46 800 PLN,32 000 km,Benzyna+LPG,Manualna,Kompakt,999 cm3,101 KM,5,Srebrny
Dacia,Sandero Stepway,2020,50 000 PLN,64 000 km,Benzyna+LPG,Manualna,SUV,999 cm3,100 KM,5,Szary
