Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Suzuki,Swace,2024,137 590 PLN,1 km,Hybryda,Automatyczna,Kombi,1 798 cm3,98 KM,5,Biały
Suzuki,Ignis,2024,86 390 PLN,1 km,Hybryda,Manualna,Auta miejskie,1 197 cm3,83 KM,5,Czerwony
Suzuki,Swift,2024,89 390 PLN,1 km,Hybryda,Automatyczna,Kompakt,1 197 cm3,83 KM,5,Beżowy
Suzuki,Swift,2024,76 390 PLN,1 km,Hybryda,Manualna,Kompakt,1 197 cm3,83 KM,5,Czerwony
Suzuki,Vitara,2024,109 590 PLN,1 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Czerwony
Suzuki,SX4 S-Cross,2024,116 590 PLN,1 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Czerwony
Suzuki,SX4,2010,27 900 PLN,187 200 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Srebrny
Suzuki,Vitara,2015,51 000 PLN,138 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Biały
Suzuki,Grand Vitara,2005,28 800 PLN,136 000 km,Benzyna,Manualna,SUV,1 995 cm3,128 KM,5,Zielony
Suzuki,Grand Vitara,2006,27 900 PLN,140 000 km,Benzyna,Manualna,SUV,1 586 cm3,106 KM,3,Srebrny
Suzuki,Jimny,2006,24 900 PLN,195 880 km,Benzyna,Manualna,Kompakt,1 328 cm3,85 KM,3,Zielony
Suzuki,Splash,2009,14 500 PLN,165 700 km,Benzyna,Manualna,Auta małe,1 242 cm3,86 KM,5,Biały
Suzuki,SX4 S-Cross,2014,34 900 PLN,178 900 km,Diesel,Manualna,SUV,1 598 cm3,120 KM,5,Biały
Suzuki,Swift,2006,14 000 PLN,94 250 km,Benzyna,Manualna,Auta małe,1 490 cm3,102 KM,5,Niebieski
Suzuki,Swift,2012,16 900 PLN,218 000 km,Diesel,Manualna,Auta miejskie,1 248 cm3,75 KM,5,Biały
Suzuki,Swift,2018,54 900 PLN,91 263 km,Benzyna,Automatyczna,Auta małe,998 cm3,111 KM,5,Szary
Suzuki,Swift,2020,52 000 PLN,54 826 km,Hybryda,Manualna,Kompakt,1 242 cm3,90 KM,5,Srebrny
Suzuki,Grand Vitara,2006,14 500 PLN,347 000 km,Benzyna,Manualna,SUV,1 995 cm3,140 KM,5,Szary
Suzuki,Grand Vitara,2003,18 000 PLN,286 083 km,Diesel,Manualna,SUV,1 997 cm3,109 KM,5,Zielony
Suzuki,Grand Vitara,2012,34 400 PLN,177 000 km,Diesel,Manualna,SUV,1 870 cm3,129 KM,5,Srebrny
Suzuki,SX4,2019,82 000 PLN,90 000 km,Benzyna,Automatyczna,SUV,1 373 cm3,140 KM,5,Biały
Suzuki,Splash,2012,16 700 PLN,135 000 km,Benzyna,Manualna,Auta małe,1 242 cm3,94 KM,5,Czerwony
Suzuki,Splash,2009,11 900 PLN,107 000 km,Benzyna,Manualna,Auta małe,996 cm3,65 KM,5,Czerwony
Suzuki,Swift,2014,30 800 PLN,124 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Biały
Suzuki,Vitara,1997,35 000 PLN,128 340 km,Benzyna,Manualna,SUV,1 998 cm3,136 KM,5,Czerwony
Suzuki,Jimny,2008,33 900 PLN,37 432 km,Benzyna,Manualna,Auta małe,1 328 cm3,85 KM,3,Biały
Suzuki,Grand Vitara,2014,65 500 PLN,79 985 km,Benzyna,Manualna,SUV,2 393 cm3,169 KM,5,Szary
Suzuki,Swift,2019,58 000 PLN,24 700 km,Benzyna,Manualna,Auta małe,1 373 cm3,140 KM,5,Żółty
Suzuki,Swift,2021,61 500 PLN,40 000 km,Benzyna,Automatyczna,Kompakt,1 242 cm3,90 KM,5,Niebieski
Suzuki,Swift,2008,15 500 PLN,170 172 km,Benzyna,Manualna,Coupe,1 586 cm3,125 KM,3,Niebieski
Suzuki,Vitara,2017,57 900 PLN,115 000 km,Diesel,Manualna,SUV,1 598 cm3,120 KM,5,Czarny
Suzuki,Swift,2024,80 900 PLN,5 km,Hybryda,Manualna,Kompakt,1 197 cm3,83 KM,5,Czerwony
Suzuki,Vitara,2015,49 000 PLN,210 000 km,Benzyna+LPG,Manualna,SUV,1 586 cm3,120 KM,5,Szary
Suzuki,Swift,2024,84 900 PLN,5 km,Hybryda,Automatyczna,Auta miejskie,1 197 cm3,83 KM,5,Beżowy
Suzuki,Swift,2007,18 999 PLN,95 000 km,Benzyna,Manualna,Auta miejskie,1 328 cm3,92 KM,5,Srebrny
Suzuki,Vitara,2016,55 900 PLN,170 800 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Czarny
Suzuki,Vitara,2024,116 590 PLN,5 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Czerwony
Suzuki,Swift,2017,47 700 PLN,81 684 km,Benzyna,Manualna,Kompakt,1 242 cm3,90 KM,5,Czerwony
Suzuki,Ignis,2024,89 600 PLN,5 km,Hybryda,Automatyczna,Auta małe,1 197 cm3,83 KM,5,Czerwony
Suzuki,Swift,2006,15 500 PLN,273 000 km,Benzyna,Manualna,Auta małe,1 586 cm3,125 KM,3,Czerwony
Suzuki,Vitara,2024,105 900 PLN,5 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Szary
Suzuki,Grand Vitara,2011,15 700 PLN,320 000 km,Diesel,Manualna,SUV,1 870 cm3,129 KM,5,Niebieski
Suzuki,SX4,2008,21 500 PLN,186 500 km,Benzyna,Manualna,Kompakt,1 586 cm3,107 KM,5,Srebrny
Suzuki,Swift,2022,69 900 PLN,7 285 km,Hybryda,Automatyczna,Kompakt,1 197 cm3,83 KM,5,Niebieski
Suzuki,Vitara,2024,102 500 PLN,5 km,Benzyna,Manualna,SUV,1 373 cm3,129 KM,5,Srebrny
Suzuki,Vitara,2024,96 900 PLN,5 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Biały
Suzuki,SX4 S-Cross,2023,115 000 PLN,5 100 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Szary
Suzuki,Splash,2009,13 900 PLN,109 500 km,Benzyna,Manualna,Auta miejskie,996 cm3,65 KM,5,Czarny
Suzuki,Vitara,2016,56 550 PLN,176 925 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Srebrny
Suzuki,SX4,2010,29 500 PLN,139 420 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Inny kolor
Suzuki,SX4,2014,41 900 PLN,90 000 km,Benzyna,Manualna,Kompakt,1 586 cm3,120 KM,5,Biały
Suzuki,SX4,2010,31 500 PLN,91 856 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Szary
Suzuki,Grand Vitara,2008,27 000 PLN,267 000 km,Benzyna,Manualna,SUV,1 995 cm3,140 KM,5,Złoty
Suzuki,SX4,2011,29 999 PLN,82 952 km,Benzyna,Manualna,Minivan,1 586 cm3,120 KM,5,Srebrny
Suzuki,Swift,2021,59 990 PLN,35 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,90 KM,5,Biały
Suzuki,SX4,2019,13 500 PLN,37 501 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Biały
Suzuki,SX4,2007,19 999 PLN,145 938 km,Benzyna,Manualna,Kompakt,1 586 cm3,107 KM,5,Czarny
Suzuki,SX4 S-Cross,2019,59 500 PLN,66 519 km,Benzyna,Manualna,SUV,998 cm3,111 KM,5,Szary
Suzuki,SX4 S-Cross,2014,49 900 PLN,123 096 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Inny kolor
Suzuki,Vitara,2015,59 900 PLN,115 888 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Szary
Suzuki,Swift,2008,6 990 PLN,200 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Brązowy
Suzuki,Vitara,2020,71 900 PLN,81 000 km,Benzyna,Manualna,SUV,1 373 cm3,140 KM,5,Biały
Suzuki,Grand Vitara,2009,18 400 PLN,183 000 km,Diesel,Manualna,SUV,1 870 cm3,129 KM,3,Czarny
Suzuki,Vitara,2017,64 900 PLN,123 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Inny kolor
Suzuki,Swift,2015,33 900 PLN,118 400 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,90 KM,5,Fioletowy
Suzuki,Vitara,2022,89 900 PLN,17 650 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Srebrny
Suzuki,Vitara,2022,89 900 PLN,21 700 km,Hybryda,Manualna,SUV,1 373 cm3,129 KM,5,Srebrny
Suzuki,Jimny,2010,29 900 PLN,150 000 km,Benzyna,Manualna,SUV,1 328 cm3,86 KM,3,Szary
Suzuki,Grand Vitara,2011,31 900 PLN,215 000 km,Diesel,Manualna,SUV,1 870 cm3,129 KM,5,Czarny
Suzuki,Swift,2018,46 900 PLN,90 000 km,Benzyna,Automatyczna,Kompakt,1 242 cm3,90 KM,5,Bordowy
Suzuki,Swift,2009,13 500 PLN,170 160 km,Benzyna,Manualna,Auta małe,1 328 cm3,92 KM,3,Czarny
Suzuki,Grand Vitara,2011,24 500 PLN,160 990 km,Benzyna,Manualna,SUV,1 586 cm3,106 KM,3,Inny kolor
Suzuki,Swift,2019,60 499 PLN,62 682 km,Benzyna,Manualna,Auta małe,1 373 cm3,140 KM,5,Szary
Suzuki,Swift,2015,31 599 PLN,147 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Biały
Suzuki,SX4,2011,20 000 PLN,270 000 km,Diesel,Manualna,Kompakt,1 956 cm3,135 KM,5,Bordowy
Suzuki,Swift,2013,28 900 PLN,104 000 km,Benzyna,Manualna,Kompakt,1 242 cm3,94 KM,5,Biały
Suzuki,Swift,2014,30 900 PLN,103 000 km,Benzyna,Manualna,Auta miejskie,1 568 cm3,136 KM,3,Złoty
Suzuki,SX4 S-Cross,2015,53 999 PLN,69 636 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Szary
Suzuki,Swift,2010,15 999 PLN,78 000 km,Benzyna,Manualna,Auta miejskie,1 328 cm3,92 KM,5,Czerwony
Suzuki,Swift,2010,22 900 PLN,147 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Inny kolor
Suzuki,Swift,2013,26 900 PLN,138 000 km,Benzyna,Manualna,Auta miejskie,1 242 cm3,94 KM,5,Czerwony
Suzuki,Jimny,2006,24 500 PLN,135 900 km,Benzyna,Manualna,SUV,1 328 cm3,85 KM,3,Srebrny
Suzuki,Vitara,2017,69 900 PLN,113 956 km,Benzyna,Automatyczna,SUV,1 586 cm3,120 KM,5,Niebieski
Suzuki,SX4,2008,19 700 PLN,150 000 km,Benzyna,Manualna,Auta małe,1 586 cm3,107 KM,5,Srebrny
Suzuki,Ignis,2007,13 300 PLN,125 680 km,Benzyna,Manualna,SUV,1 328 cm3,93 KM,5,Niebieski
Suzuki,Swift,2019,39 900 PLN,69 200 km,Benzyna,Manualna,Auta miejskie,1 373 cm3,140 KM,5,Żółty
Suzuki,Swift,1994,34 900 PLN,118 000 km,Benzyna,Manualna,Kompakt,1 298 cm3,101 KM,3,Inny kolor
Suzuki,Swift,2006,13 000 PLN,218 797 km,Benzyna,Manualna,Auta miejskie,1 328 cm3,92 KM,3,Czarny
Suzuki,Vitara,1995,24 900 PLN,247 400 km,Benzyna,Manualna,Auta małe,1 589 cm3,97 KM,3,Czarny
Suzuki,Grand Vitara,2010,38 700 PLN,92 000 km,Benzyna,Manualna,SUV,1 995 cm3,140 KM,5,Czarny
Suzuki,SX4,2007,18 300 PLN,178 000 km,Benzyna,Manualna,SUV,1 586 cm3,107 KM,5,Szary
Suzuki,Vitara,2017,64 900 PLN,53 000 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Niebieski
Suzuki,Vitara,2016,58 800 PLN,36 939 km,Benzyna,Automatyczna,SUV,1 373 cm3,140 KM,5,Szary
Suzuki,SX4,2008,14 500 PLN,199 876 km,Benzyna,Manualna,Auta miejskie,1 586 cm3,107 KM,5,Szary
Suzuki,SX4,2010,34 900 PLN,79 500 km,Benzyna,Manualna,SUV,1 586 cm3,120 KM,5,Srebrny
Suzuki,Ignis,2024,83 900 PLN,5 km,Hybryda,Manualna,Auta małe,1 197 cm3,83 KM,5,Pomarańczowy
Suzuki,Vitara,2024,105 900 PLN,4 km,Benzyna,Automatyczna,SUV,1 462 cm3,102 KM,5,Czerwony
Suzuki,Vitara,2023,88 900 PLN,15 644 km,Benzyna,Manualna,SUV,1 373 cm3,129 KM,5,Niebieski
Suzuki,SX4 S-Cross,2023,107 900 PLN,25 445 km,Hybryda,Automatyczna,SUV,1 462 cm3,102 KM,5,Niebieski
