Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Skoda,Karoq,2022,126 900 PLN,3 968 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Biały
Skoda,Octavia,2010,12 000 PLN,350 000 km,Diesel,Manualna,Kombi,1 968 cm3,140 KM,5,Biały
Skoda,Fabia,2010,12 500 PLN,224 800 km,Diesel,Manualna,Auta miejskie,1 598 cm3,90 KM,5,Biały
Skoda,Karoq,2022,48 500 PLN,121 000 km,Diesel,Automatyczna,SUV,1 968 cm3,115 KM,5,Granatowy
Skoda,Superb,2017,53 000 PLN,280 120 km,Diesel,Manualna,Sedan,1 968 cm3,190 KM,5,Granatowy
Skoda,Fabia,2008,6 900 PLN,380 000 km,Benzyna+LPG,Manualna,Kombi,1 198 cm3,70 KM,5,Czerwony
Skoda,Fabia,2021,52 000 PLN,51 000 km,Benzyna,Manualna,Kompakt,999 cm3,95 KM,5,Srebrny
Skoda,Octavia,2010,18 700 PLN,280 928 km,Benzyna,Manualna,Coupe,1 798 cm3,160 KM,5,Czarny
Skoda,Kamiq,2024,120 900 PLN,8 200 km,Benzyna,Automatyczna,SUV,1 498 cm3,150 KM,5,Czarny
Skoda,Superb,2020,105 700 PLN,114 965 km,Diesel,Automatyczna,Kombi,1 968 cm3,149 KM,5,Srebrny
Skoda,Superb,2020,103 000 PLN,154 000 km,Diesel,Automatyczna,Kombi,1 968 cm3,150 KM,5,Czarny
Skoda,Citigo,2014,32 000 PLN,46 949 km,Benzyna,Manualna,Auta małe,999 cm3,60 KM,3,Czerwony
Skoda,Superb,2024,165 750 PLN,1 km,Hybryda,Automatyczna,Kombi,1 498 cm3,150 KM,5,Szary
Skoda,Yeti,2010,24 900 PLN,204 000 km,Benzyna,Manualna,Minivan,1 798 cm3,160 KM,5,Granatowy
