Marka,Model,Rok produkcji,Cena,Przebieg,Rodzaj paliwa,Skrzynia biegów,Typ nadwozia,Pojemność skokowa,Moc,Liczba drzwi,Kolor
Lexus,NX,2019,142 900 PLN,59 517 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,NX,2018,99 900 PLN,199 695 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Brązowy
Lexus,NX,2017,122 000 PLN,89 887 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Srebrny
Lexus,RX,2019,169 000 PLN,40 282 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,NX,2016,91 200 PLN,126 961 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Szary
Lexus,IS,2014,75 800 PLN,133 994 km,Hybryda,Automatyczna,Sedan,2 494 cm3,180 KM,4,Biały
Lexus,UX,2023,166 900 PLN,13 712 km,Hybryda,Automatyczna,SUV,1 987 cm3,152 KM,5,Srebrny
Lexus,NX,2019,164 900 PLN,58 570 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Czarny
Lexus,ES,2021,169 900 PLN,49 578 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Srebrny
Lexus,UX,2022,155 900 PLN,10 544 km,Benzyna,Automatyczna,SUV,1 987 cm3,171 KM,5,Srebrny
Lexus,GS,2007,24 999 PLN,249 000 km,Hybryda,Automatyczna,Sedan,3 456 cm3,292 KM,4,Srebrny
Lexus,RC,2022,499 800 PLN,7 077 km,Benzyna,Automatyczna,Coupe,4 969 cm3,464 KM,2,Biały
Lexus,LS,2017,199 900 PLN,134 405 km,Hybryda,Automatyczna,Sedan,3 456 cm3,300 KM,4,Srebrny
Lexus,NX,2020,162 850 PLN,62 673 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,RZ,2023,279 900 PLN,7 829 km,Elektryczny,Automatyczna,Kompakt,,313 KM,5,Czarny
Lexus,NX,2017,119 800 PLN,91 845 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,ES,2020,173 900 PLN,95 977 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Niebieski
Lexus,RX,2022,218 700 PLN,22 206 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,NX,2022,141 900 PLN,19 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Biały
Lexus,RX,2009,49 900 PLN,300 000 km,Hybryda,Automatyczna,SUV,3 456 cm3,249 KM,5,Srebrny
Lexus,GS,2006,17 500 PLN,273 588 km,Benzyna,Automatyczna,Sedan,2 995 cm3,249 KM,4,Inny kolor
Lexus,RX,2023,329 900 PLN,17 450 km,Hybryda,Automatyczna,SUV,2 487 cm3,243 KM,5,Brązowy
Lexus,ES,2022,209 900 PLN,13 020 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Srebrny
Lexus,RX,2022,309 900 PLN,11 657 km,Hybryda,Automatyczna,SUV,2 487 cm3,243 KM,5,Brązowy
Lexus,RX,2022,359 900 PLN,11 973 km,Hybryda Plug-in,Automatyczna,SUV,2 487 cm3,185 KM,5,Szary
Lexus,RX,2022,369 900 PLN,20 097 km,Hybryda,Automatyczna,SUV,2 393 cm3,371 KM,5,Srebrny
Lexus,NX,2021,239 900 PLN,45 573 km,Hybryda,Automatyczna,SUV,2 487 cm3,243 KM,5,Niebieski
Lexus,RX,2018,175 000 PLN,129 200 km,Hybryda,Automatyczna,SUV,3 456 cm3,263 KM,5,Czarny
Lexus,NX,2017,115 900 PLN,76 687 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,UX,2020,112 000 PLN,18 758 km,Hybryda,Automatyczna,SUV,1 987 cm3,152 KM,5,Szary
Lexus,LS,2008,59 999 PLN,327 000 km,Hybryda,Automatyczna,Sedan,4 969 cm3,394 KM,4,Czarny
Lexus,IS,2010,41 900 PLN,190 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Szary
Lexus,UX,2020,127 900 PLN,34 900 km,Benzyna,Automatyczna,SUV,1 987 cm3,171 KM,5,Srebrny
Lexus,UX,2022,127 900 PLN,33 800 km,Benzyna,Automatyczna,SUV,1 987 cm3,171 KM,5,Czerwony
Lexus,LS,2018,235 000 PLN,86 818 km,Hybryda,Automatyczna,Sedan,3 456 cm3,300 KM,4,Niebieski
Lexus,IS,2018,99 999 PLN,121 000 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,4,Biały
Lexus,RX,2022,284 900 PLN,29 891 km,Hybryda,Automatyczna,SUV,3 456 cm3,313 KM,5,Czarny
Lexus,RX,2018,162 900 PLN,51 929 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,UX,2019,124 900 PLN,93 862 km,Hybryda,Automatyczna,SUV,1 987 cm3,184 KM,5,Biały
Lexus,RX,2012,79 900 PLN,224 503 km,Hybryda,Automatyczna,SUV,3 456 cm3,249 KM,5,Inny kolor
Lexus,RX,2016,144 900 PLN,83 660 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,NX,2015,114 900 PLN,86 352 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,ES,2018,152 900 PLN,39 535 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Niebieski
Lexus,UX,2020,103 400 PLN,83 835 km,Hybryda,Automatyczna,SUV,1 987 cm3,152 KM,5,Szary
Lexus,RX,2002,22 900 PLN,273 560 km,Benzyna+LPG,Automatyczna,SUV,2 995 cm3,201 KM,5,Srebrny
Lexus,ES,2020,149 900 PLN,78 200 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Srebrny
Lexus,IS,2002,20 000 PLN,248 000 km,Benzyna,Automatyczna,Sedan,1 988 cm3,155 KM,4,Srebrny
Lexus,CT,2011,53 500 PLN,141 500 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,99 KM,5,Czarny
Lexus,CT,2017,83 900 PLN,69 674 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,136 KM,5,Niebieski
Lexus,IS,2011,41 500 PLN,197 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Czarny
Lexus,LS,2011,75 600 PLN,231 250 km,Benzyna,Automatyczna,Sedan,4 608 cm3,367 KM,4,Czarny
Lexus,LM,2024,629 900 PLN,5 km,Hybryda,Automatyczna,Minivan,2 487 cm3,243 KM,5,Bordowy
Lexus,RX,2008,49 900 PLN,180 000 km,Hybryda,Automatyczna,SUV,3 311 cm3,211 KM,5,Szary
Lexus,RX,2022,199 800 PLN,57 232 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,NX,2018,125 000 PLN,95 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Brązowy
Lexus,RX,2017,93 600 PLN,115 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,NX,2021,154 850 PLN,59 978 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,NX,2016,115 000 PLN,107 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Szary
Lexus,ES,2021,56 900 PLN,128 395 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Czarny
Lexus,RX,2007,55 000 PLN,215 600 km,Hybryda,Automatyczna,SUV,3 311 cm3,211 KM,5,Czarny
Lexus,RC,2015,107 000 PLN,110 257 km,Benzyna,Automatyczna,Coupe,3 456 cm3,310 KM,2,Czerwony
Lexus,GS,2019,154 000 PLN,128 000 km,Hybryda,Automatyczna,Sedan,2 494 cm3,181 KM,4,Czarny
Lexus,GS,2000,29 500 PLN,330 000 km,Benzyna+LPG,Automatyczna,Sedan,3 969 cm3,294 KM,4,Srebrny
Lexus,NX,2016,110 000 PLN,91 500 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Srebrny
Lexus,RZ,2023,264 900 PLN,5 963 km,Elektryczny,Automatyczna,SUV,,313 KM,5,Czarny
Lexus,NX,2017,134 900 PLN,93 000 km,Benzyna,Automatyczna,SUV,2 494 cm3,155 KM,5,Biały
Lexus,GS,2016,104 000 PLN,268 000 km,Hybryda,Automatyczna,Sedan,2 494 cm3,181 KM,4,Biały
Lexus,NX,2018,119 900 PLN,108 666 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,RX,2018,179 999 PLN,152 360 km,Hybryda,Automatyczna,SUV,3 456 cm3,313 KM,5,Brązowy
Lexus,RX,2024,392 238 PLN,1 km,Hybryda,Automatyczna,SUV,2 393 cm3,275 KM,5,Czarny
Lexus,RX,2007,46 900 PLN,221 000 km,Hybryda,Automatyczna,SUV,3 311 cm3,210 KM,5,Beżowy
Lexus,RX,2022,282 000 PLN,40 850 km,Hybryda,Automatyczna,SUV,3 456 cm3,313 KM,5,Czarny
Lexus,NX,2015,89 900 PLN,119 789 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Biały
Lexus,UX,2023,159 900 PLN,23 900 km,Hybryda,Automatyczna,Auta miejskie,1 987 cm3,152 KM,5,Biały
Lexus,ES,2021,169 900 PLN,18 600 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Biały
Lexus,NX,2018,123 900 PLN,85 563 km,Benzyna,Automatyczna,SUV,2 494 cm3,197 KM,5,Szary
,,Unknown,nowe i używane samochody i motocykle oraz części samochodowe. Ogłoszenia motoryzacyjne.,,,,,,,,
Lexus,RX,2022,187 000 PLN,4 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Niebieski
Lexus,NX,2020,159 800 PLN,32 800 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Biały
Lexus,RX,2022,184 000 PLN,2 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,RX,2011,55 000 PLN,288 000 km,Benzyna+LPG,Automatyczna,SUV,3 456 cm3,279 KM,5,Czarny
Lexus,CT,2015,58 000 PLN,157 317 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,136 KM,5,Czarny
Lexus,CT,2014,52 000 PLN,189 976 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,136 KM,5,Szary
Lexus,NX,2016,88 000 PLN,133 635 km,Hybryda,Automatyczna,SUV,2 494 cm3,197 KM,5,Srebrny
Lexus,CT,2017,75 000 PLN,109 205 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,136 KM,5,Niebieski
Lexus,ES,2021,104 900 PLN,41 000 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Czarny
Lexus,RC,2016,44 400 PLN,37 000 km,Benzyna,Automatyczna,Coupe,1 998 cm3,245 KM,2,Bordowy
Lexus,UX,2021,97 700 PLN,38 000 km,Hybryda,Automatyczna,SUV,1 987 cm3,152 KM,5,Niebieski
Lexus,RX,2016,124 000 PLN,255 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,LC,2018,445 000 PLN,27 900 km,Benzyna,Automatyczna,Coupe,4 969 cm3,477 KM,2,Błękitny
Lexus,UX,2021,149 000 PLN,3 000 km,Elektryczny,Automatyczna,SUV,,204 KM,5,Czarny
Lexus,CT,2014,59 950 PLN,93 500 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,99 KM,5,Czerwony
Lexus,RX,2004,28 400 PLN,297 000 km,Benzyna+LPG,Automatyczna,SUV,2 995 cm3,201 KM,5,Czarny
Lexus,RX,2010,52 500 PLN,336 000 km,Benzyna+LPG,Automatyczna,SUV,3 456 cm3,279 KM,5,Granatowy
Lexus,IS,2002,18 000 PLN,220 000 km,Benzyna+LPG,Manualna,Kombi,1 988 cm3,155 KM,5,Srebrny
Lexus,RX,2021,219 000 PLN,118 208 km,Hybryda,Automatyczna,SUV,3 456 cm3,263 KM,5,Srebrny
Lexus,UX,2021,135 000 PLN,37 500 km,Elektryczny,Automatyczna,SUV,,204 KM,5,Złoty
Lexus,NX,2020,189 000 PLN,48 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,197 KM,5,Czarny
Lexus,IS,2008,24 800 PLN,200 000 km,Diesel,Manualna,Sedan,2 231 cm3,177 KM,4,Czarny
Lexus,GS,2018,119 000 PLN,165 000 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,4,Srebrny
Lexus,IS,2018,105 000 PLN,53 000 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,4,Granatowy
Lexus,UX,2022,179 000 PLN,2 747 km,Elektryczny,Automatyczna,SUV,,204 KM,5,Czarny
Lexus,IS,2007,31 900 PLN,229 000 km,Benzyna,Automatyczna,Sedan,2 500 cm3,208 KM,4,Biały
Lexus,IS,2006,21 900 PLN,463 000 km,Diesel,Manualna,Sedan,2 231 cm3,177 KM,4,Czarny
Lexus,CT,2020,108 117 PLN,83 500 km,Hybryda,Automatyczna,Kompakt,1 798 cm3,99 KM,5,Biały
Lexus,LS,2013,135 000 PLN,237 000 km,Hybryda,Automatyczna,Sedan,4 969 cm3,394 KM,4,Biały
Lexus,ES,2021,199 000 PLN,59 000 km,Hybryda,Automatyczna,Sedan,2 487 cm3,178 KM,4,Biały
Lexus,LS,2004,48 500 PLN,359 000 km,Benzyna,Automatyczna,Sedan,4 293 cm3,281 KM,4,Srebrny
Lexus,RX,2003,26 800 PLN,231 382 km,Benzyna+LPG,Automatyczna,SUV,2 995 cm3,201 KM,5,Srebrny
Lexus,NX,2015,97 900 PLN,120 000 km,Hybryda,Automatyczna,SUV,2 500 cm3,155 KM,5,Biały
Lexus,GS,2017,114 390 PLN,102 000 km,Benzyna,Automatyczna,Sedan,1 998 cm3,245 KM,4,Srebrny
Lexus,NX,2017,125 000 PLN,65 000 km,Hybryda,Automatyczna,SUV,2 494 cm3,155 KM,5,Szary
Lexus,ES,2022,226 900 PLN,40 609 km,Hybryda,Automatyczna,Sedan,2 487 cm3,218 KM,4,Szary
Lexus,NX,2019,96 900 PLN,282 000 km,Benzyna,Automatyczna,SUV,1 998 cm3,238 KM,5,Czarny
Lexus,NX,2024,287 900 PLN,1 km,Hybryda,Automatyczna,SUV,2 487 cm3,190 KM,5,Czarny
Lexus,RX,2011,69 900 PLN,73 000 km,Benzyna,Automatyczna,SUV,3 456 cm3,277 KM,5,Biały
Lexus,IS,2020,138 900 PLN,21 579 km,Hybryda,Automatyczna,Sedan,2 494 cm3,181 KM,4,Czarny
Lexus,NX,2023,299 900 PLN,44 352 km,Hybryda,Automatyczna,SUV,2 487 cm3,309 KM,5,Srebrny
Lexus,RX,2022,276 900 PLN,12 271 km,Hybryda,Automatyczna,SUV,3 456 cm3,263 KM,5,Niebieski
Lexus,RX,2017,69 400 PLN,62 000 km,Hybryda,Automatyczna,SUV,3 456 cm3,263 KM,5,Biały
